TCP, 22:43:50.832444, 60, 192.168.69.202, 35224 
TCP, 22:43:50.839186, 597, 46.101.143.173, 443 
TCP, 22:43:50.839348, 60, 192.168.69.202, 35224 
TCP, 22:43:50.855188, 2974, 192.168.69.202, 35224 
TCP, 22:43:50.855236, 54, 46.101.143.173, 443 
TCP, 22:43:50.857221, 1111, 46.101.143.173, 443 
TCP, 22:43:50.857361, 60, 192.168.69.202, 35224 
TCP, 22:43:50.870341, 1514, 192.168.69.202, 35224 
TCP, 22:43:50.887713, 1514, 192.168.69.202, 35224 
TCP, 22:43:50.887766, 54, 46.101.143.173, 443 
TCP, 22:43:50.900967, 1514, 192.168.69.202, 35224 
TCP, 22:43:50.920665, 2974, 192.168.69.202, 35224 
TCP, 22:43:50.920684, 54, 46.101.143.173, 443 
TCP, 22:43:50.920792, 1514, 192.168.69.202, 35224 
TCP, 22:43:50.925236, 1514, 192.168.69.202, 35224 
TCP, 22:43:50.925246, 54, 46.101.143.173, 443 
TCP, 22:43:50.943376, 2974, 192.168.69.202, 35224 
TCP, 22:43:50.943394, 54, 46.101.143.173, 443 
TCP, 22:43:50.995384, 2974, 192.168.69.202, 35224 
TCP, 22:43:50.995404, 54, 46.101.143.173, 443 
TCP, 22:43:51.033214, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.033235, 54, 46.101.143.173, 443 
TCP, 22:43:51.033282, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.034471, 54, 46.101.143.173, 443 
TCP, 22:43:51.041163, 597, 46.101.143.173, 443 
TCP, 22:43:51.041572, 60, 192.168.69.202, 35224 
TCP, 22:43:51.041577, 597, 46.101.143.173, 443 
TCP, 22:43:51.041628, 60, 192.168.69.202, 35224 
TCP, 22:43:51.041652, 597, 46.101.143.173, 443 
TCP, 22:43:51.041699, 60, 192.168.69.202, 35224 
TCP, 22:43:51.041867, 597, 46.101.143.173, 443 
TCP, 22:43:51.041926, 60, 192.168.69.202, 35224 
TCP, 22:43:51.042101, 597, 46.101.143.173, 443 
TCP, 22:43:51.042155, 60, 192.168.69.202, 35224 
TCP, 22:43:51.042396, 597, 46.101.143.173, 443 
TCP, 22:43:51.043179, 1514, 46.101.143.173, 443 
TCP, 22:43:51.043235, 60, 192.168.69.202, 35224 
TCP, 22:43:51.043262, 60, 192.168.69.202, 35224 
TCP, 22:43:51.043268, 223, 46.101.143.173, 443 
TCP, 22:43:51.043348, 60, 192.168.69.202, 35224 
TCP, 22:43:51.057408, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.057569, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.059329, 54, 46.101.143.173, 443 
TCP, 22:43:51.063297, 597, 46.101.143.173, 443 
TCP, 22:43:51.063585, 60, 192.168.69.202, 35224 
TCP, 22:43:51.067479, 597, 46.101.143.173, 443 
TCP, 22:43:51.069956, 60, 192.168.69.202, 35224 
TCP, 22:43:51.089648, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.089665, 1514, 192.168.69.202, 35224 
TCP, 22:43:51.091361, 54, 46.101.143.173, 443 
TCP, 22:43:51.091530, 597, 46.101.143.173, 443 
TCP, 22:43:51.092463, 60, 192.168.69.202, 35224 
TCP, 22:43:51.102183, 1111, 46.101.143.173, 443 
TCP, 22:43:51.103343, 60, 192.168.69.202, 35224 
TCP, 22:43:51.133450, 597, 46.101.143.173, 443 
TCP, 22:43:51.133640, 60, 192.168.69.202, 35224 
TCP, 22:43:51.144966, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.145082, 54, 46.101.143.173, 443 
TCP, 22:43:51.147851, 597, 46.101.143.173, 443 
TCP, 22:43:51.148176, 60, 192.168.69.202, 35224 
TCP, 22:43:51.166112, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.166199, 54, 46.101.143.173, 443 
TCP, 22:43:51.166515, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.166547, 54, 46.101.143.173, 443 
TCP, 22:43:51.166692, 597, 46.101.143.173, 443 
TCP, 22:43:51.166886, 60, 192.168.69.202, 35224 
TCP, 22:43:51.170432, 597, 46.101.143.173, 443 
TCP, 22:43:51.171146, 60, 192.168.69.202, 35224 
TCP, 22:43:51.171153, 1140, 46.101.143.173, 443 
TCP, 22:43:51.171357, 60, 192.168.69.202, 35224 
TCP, 22:43:51.171397, 597, 46.101.143.173, 443 
TCP, 22:43:51.171645, 60, 192.168.69.202, 35224 
TCP, 22:43:51.171748, 597, 46.101.143.173, 443 
TCP, 22:43:51.172025, 60, 192.168.69.202, 35224 
TCP, 22:43:51.190334, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.190416, 54, 46.101.143.173, 443 
TCP, 22:43:51.190473, 7354, 192.168.69.202, 35224 
TCP, 22:43:51.190547, 54, 46.101.143.173, 443 
TCP, 22:43:51.228051, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.228071, 54, 46.101.143.173, 443 
TCP, 22:43:51.233116, 597, 46.101.143.173, 443 
TCP, 22:43:51.233259, 60, 192.168.69.202, 35224 
TCP, 22:43:51.243257, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.243337, 54, 46.101.143.173, 443 
TCP, 22:43:51.245349, 597, 46.101.143.173, 443 
TCP, 22:43:51.247348, 60, 192.168.69.202, 35224 
TCP, 22:43:51.299379, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.299396, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.299440, 54, 46.101.143.173, 443 
TCP, 22:43:51.323331, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.323349, 54, 46.101.143.173, 443 
TCP, 22:43:51.323385, 2974, 192.168.69.202, 35224 
